Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
53658,-1.73934096431325,1.34452078912347,-0.534379047474665,3.19529149873811,-0.416196142475576,-1.26196066822182,-2.34099093949748,0.713003645507275,-1.41626499933122,-2.9966693020716,0.747478135782509,-4.59661151187479,-1.92775970193864,-4.75707449850737,-1.2478148188713,-2.53549425081321,-5.35646454386042,-1.97474852459452,-0.603726269220942,0.00274947845372853,0.38318010845642,-0.21395221812466,-0.336639824887574,0.23707630076775,0.246002931555889,-0.044227636498999,0.510729074882634,0.22095159365596,0,1
130768,2.11403493643365,-0.0491503183943095,-1.50724703324292,0.293736433980221,0.47562079366751,-0.36396315990427,0.117874877021126,-0.178643220651824,0.575053907300326,0.0959042432436054,-1.4284768807507,0.0845845888056043,0.0420740780282554,0.262209783667867,0.137673154572351,0.122375495959547,-0.579211068976171,-0.543785526296724,0.364634545798395,-0.191299158547352,-0.335790848024643,-0.874948853233125,0.283752741778941,0.0684620027740241,-0.152595389392663,0.0243334915204183,-0.063801185500247,-0.0575396374697201,1.5,0
63010,1.21413230286171,0.271086542604009,-0.292709065195996,0.880705569708567,0.287800832056747,-0.252425785698255,0.246389772117979,0.0492299562956051,-0.25847004911666,0.221704889249311,0.970540194688821,-0.0356160721349377,-1.77559821941213,1.11222280905188,0.446605110768448,-0.136548806902388,-0.305714530059765,-0.00537557282723211,-0.18630563605905,-0.277173616555707,0.0404389644125518,0.0921591566465116,-0.147433059772857,-0.334490507181473,0.735434106908058,-0.257980332218355,-0.00683661341839332,-0.00978683869569076,0.89,0
145015,-0.0456896814740298,1.04312365186143,-1.45568010614342,-0.13823227921937,0.405317304823427,-0.845629470585317,0.997263018848206,-0.0154601705970917,-0.232009905884718,-1.10759203241927,-1.06017496857601,0.277596266917341,1.30857278432231,-0.83491327373044,0.602693344247226,0.385690309731554,0.246893033392445,0.805779337220306,0.00688140970826495,-0.178060736361409,0.294449169970224,0.927220257510112,-0.0060278007633436,-0.693546037268096,-0.10688977192751,-0.118724326924137,-0.139583067185958,-0.0917824048551297,100,0
7535,0.0267792264491516,4.13246389713003,-6.56059996809658,6.34855667313983,1.32966566904142,-2.51347884762413,-1.68910220031328,0.303252800547589,-3.13940905736457,-6.04546779778801,6.75462544809695,-8.94817857893317,0.702724998099873,-10.7338541032306,-1.37951985681718,-1.63896011485587,-1.74635013628103,0.776744097926754,-1.32735663549015,0.587743219006407,0.370508651493253,-0.57675247317433,-0.669605371766238,-0.759907529538618,1.60505555017462,0.540675396428899,0.737040381683977,0.496699108168337,1,1
72824,-1.11149523246612,-0.257575207100777,2.25020963478583,1.15267090326627,0.432904474488939,1.25412602800986,-0.58416279009186,-0.609681605347911,1.01460246273104,0.334532824069685,0.82637484441332,0.196886900487791,-1.88599349809323,-0.472025637126337,-0.578141395688259,-1.24300710102788,0.570459827436018,-0.159056766164096,0.407187527410462,-0.510613591931657,0.862912790109336,0.927825035064447,-0.343058085886885,-0.256268230425974,-0.600742165862083,-0.18033128765631,0.0267622260788268,-0.358335321215398,45.03,1
37193,0.90091582619206,-0.281340150422768,1.41742131339584,1.03241653991004,-0.474308523751535,1.547275847535,-1.01361073202142,0.652651695067058,0.629652048382817,-0.271782118243545,0.806734116444341,0.787365754020565,0.327977550255688,-0.0632855390846363,2.62481018073009,-0.605359977630359,0.543436861935365,-1.47114934438142,-2.473340114735,-0.182783517824767,0.41289767332853,1.35437594399863,0.0712985748689496,-0.607679930917998,0.00871954199680742,-0.150047548206819,0.14496937550671,0.0374352845491825,35.41,0
137489,1.6530112927447,-1.44820297137968,-1.53829299047561,-2.26771851901014,0.18381124588959,1.25189975831276,-0.517910925142844,0.432510731556691,2.38269678915143,-1.43080788854148,1.02273103169912,1.77162752047083,-0.186182189432546,0.315177919148874,0.957209034124698,-1.50207241917648,0.337423035752993,-0.953462730777339,0.793896807383753,0.0541496240500462,-0.193842965908497,-0.56329773372814,0.253028101507973,-0.981709095150647,-0.438482029915057,-1.1857209193116,0.0801964235048502,-0.0286097269923114,163.56,0
17187,1.08837493830851,0.898474023721059,0.394684329076182,3.17025757451452,0.17573879687403,-0.221980885195245,-0.0229887284923858,-0.0108735366656839,0.860043617194172,-0.592472935320844,1.07272839973578,-2.54755681422931,1.23595005675711,-0.330305803751441,-1.02235437464957,0.335642172519614,2.29899822072815,-0.1620962094812,-1.53270721248432,-0.217358192249005,-0.423553904215867,-0.800852284805578,0.0776144554303444,0.167608452574198,0.350181817443194,-0.118940929478619,0.0129477659306532,0.0542542721018558,3.79,1
149676,1.83319104756006,0.74533277919767,-1.13300871289587,3.89355597724996,0.85816381687158,0.910234501320998,-0.498200069408129,0.344703185766382,-0.667939095579291,0.398155064675901,0.613867739096179,-0.0225614827826197,0.452018065249222,-2.96920095585607,-0.964967034325346,2.46444980239245,0.671240576431668,1.92102109165871,-1.61692658827377,-0.0855787549071908,0.0392894902587427,0.181651614823537,0.0729809106352829,-0.15529884930206,-0.149891395375819,0.0127924878401756,0.040853819187149,0.0229031158842699,17.39,1
26914,-1.14084283325999,0.496185091169444,2.26596450638363,-2.01874998720731,-0.771400105909858,-0.601713486555083,0.0924590046987179,-0.0448471590487021,-0.824726124600296,1.03256171751979,1.50502816335478,-0.33032781801615,-0.138091845521671,-0.643477167714158,-0.217250424142605,1.51867247852319,-0.392196629428352,-0.566435491821973,-0.0444464010375292,0.536691544005367,0.24540572800861,0.957689128490544,-0.387470709096142,0.559409633166389,0.543278658360262,-0.219940089888651,0.329699886502506,0.0328464517409565,14.2,0
